Country,Country_code,Continent,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Lithuania,LTU,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12103.0,,,,,,,12734.0,13190.0,13654.0,13718.0,13796.0,13287.0,13667.0,13831.0,14851.0,14693.0,13809.0,12999.30885694802,10240.939230175538,8621.09647172474,7830.005134689356,8299.469932459284,8793.700797853546,9592.63965461508,10382.117408001002,10336.395162425892,10806.873896077645,11606.72892967804,12490.621163017631,13917.50766002349,14995.766976190702,16417.948426279625,17916.05915944606,20138.47241012252,20879.80247017713,17983.34904192825,18663.760946132526,20243.0,21305.002988915698,22285.684320715773,23273.1721423626,23968.847156078493,24886.84008424979
Luxembourg,LUX,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13378.0,12337.0,13162.0,13256.0,13238.0,13818.0,14343.0,14961.0,15093.0,15382.0,15870.0,16349.0,16370.0,16766.0,17864.0,18002.0,18084.0,18066.0,18774.0,20516.0,20763.0,21117.0,22236.0,23820.0,24503.0,22643.0,23100.0,23417.0,24331.0,24836.0,24951.0,25136.0,25005.0,25738.0,27303.0,28032.0,30051.0,30533.0,33351.0,36442.0,36706.0,39198.2989972173,39231.59350188635,40179.49453548041,40990.712825112685,40838.56460274642,40687.90296279235,42311.34295374878,44142.560310701294,47061.11105669248,50063.824076531,50527.66394141982,51709.73585396883,51717.03305825775,52624.16248290635,53262.093930996925,54920.81002465592,58369.70148034947,56383.19081938671,52731.38949468464,54086.33729664133,54031.0,53675.45980204135,53973.39435153653,54100.08638349217,54251.44801924006,55516.09603164462
Latvia,LVA,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12506.0,,,,,,,13739.0,13970.0,14190.0,14376.0,14682.0,14273.0,14539.0,14360.0,14875.0,15661.0,15806.0,13774.934038170124,9411.194969327687,8439.330349110962,8704.266153240394,8709.070051213881,8947.268137286272,9773.499502588302,10429.766635807431,10707.70573751051,11309.740390128512,12103.828171716055,13015.474503405068,14142.124547396872,15371.1813266083,17069.6571716176,19128.68924425869,21042.36647070566,20342.198290255565,17582.111669833408,17140.226514886952,18428.0,19970.030413494103,20581.917289477988,21168.53600006688,22179.420213778216,22913.023038341264
Morocco,MAR,Africa,,,,,,,,,,,,,,,,,,1132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.0,2324.0,2327.0,2340.0,2353.0,2364.0,2313.0,2263.0,2214.0,2165.0,2118.0,2138.0,2158.0,2179.0,2201.0,2222.0,2289.0,2359.0,2429.0,2503.0,2576.0,2654.0,2660.0,2700.0,2791.0,2919.0,3175.0,3268.0,3298.0,3382.0,3622.0,3457.0,3725.0,3606.0,3657.0,3784.0,3977.0,3790.0,4077.0,4073.0,4130.0,4353.729688940904,4194.446909789483,4097.280627699567,4461.062591096579,4156.925051450954,4603.651958431055,4469.189823566713,4729.182939040482,4720.771347617782,4753.638253651218,5042.0731098194365,5140.872532311595,5386.850380083709,5584.153849676644,5708.031140956663,6076.952533670616,6228.431666892243,6530.978071948748,6741.460269991847,6931.55829013224,7226.0,7355.325972853022,7599.724309025034,7714.631888235978,7959.5277682139,7912.222090693927
Moldova,MDA,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8552.0,,,,,,,9078.0,9538.0,10026.0,10378.0,10508.0,9398.0,9937.0,9852.0,9731.0,10288.0,9835.0,7957.688345154006,5546.366403875545,5383.858205235667,3662.2087632454704,3558.826698727752,3305.4966522157943,3322.478992532379,3078.0096314989737,2949.90661080794,2989.534798311321,3150.631434393432,3373.7091597677427,3575.268010479867,3813.4311340442496,4073.673609345101,4243.070448307113,4342.745574660048,4652.45725879469,4342.527899279536,4615.324044361896,4892.0,4914.037958167865,5414.350535415374,5744.251779820272,5784.491679479232,6102.694537539031
Madagascar,MDG,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.0,1549.0,1581.0,1613.0,1645.0,1677.0,1709.0,1741.0,1773.0,1804.0,1793.0,1795.0,1800.0,1747.0,1779.0,1734.0,1733.0,1790.0,1871.0,1900.0,1954.0,1986.0,1916.0,1824.0,1816.0,1795.0,1694.0,1691.0,1604.0,1714.0,1680.0,1492.0,1423.0,1395.0,1305.0,1296.0,1267.0,1258.0,1240.0,1251.0,1262.0,1160.670533644055,1152.6460623318474,1154.1894836927777,1132.1717646415016,1129.8485481073742,1132.4437234951688,1152.1545829273098,1174.2272274808554,1206.8937614601623,1238.7764128262836,1290.1064455092514,1110.821697808672,1198.4432505746915,1239.896974885536,1276.486788139317,1322.4795193682355,1384.1850036771834,1458.7853395069988,1367.6862572519497,1349.6198337375167,1347.0,1350.638040004712,1345.350945044516,1354.1408001073978,1360.7545006851938,1379.3698342593648
Mexico,MEX,America,1785.0,1878.0,1959.0,1835.0,1822.0,1957.0,1796.0,1978.0,1992.0,2177.0,2130.0,2232.0,2203.0,2244.0,2240.0,2150.0,2131.0,2004.0,2007.0,1978.0,2130.0,2220.0,2308.0,2399.0,2552.0,2542.0,2562.0,2608.0,2523.0,2640.0,2756.0,2590.0,2565.0,2424.0,2233.0,2268.0,1890.0,2071.0,2176.0,2299.0,2444.0,2482.0,2479.0,2570.0,2560.0,2738.0,2817.0,2844.0,2998.0,3009.0,3124.0,3145.0,3188.0,3276.0,3510.0,3673.0,3706.0,3602.0,3851.0,4060.0,4213.0,4403.0,4501.0,4497.0,4723.0,4807.0,4881.0,5118.0,5555.0,5737.0,5950.0,6132.0,6432.0,6629.0,6873.0,6912.0,7256.0,7597.0,7801.0,8011.0,8131.0,8177.0,8690.0,9307.0,9929.0,10538.0,10240.0,9656.0,9777.0,9785.0,9283.0,9256.0,9193.0,9392.0,9699.0,10008.55074402065,10262.210680323857,10357.829066512122,10721.008231258847,9944.95271764715,10386.499120858674,11030.343186999262,11510.877396985585,11894.202848912391,12613.396051909382,12565.465172055608,12645.503583245143,12793.95561894545,13287.599901797115,13655.801157462844,14287.558268468329,14684.727956137704,14808.089963376902,14026.988962508143,14697.29811084571,15210.0,15547.994521281404,15614.78168757982,15883.876915366996,16235.004341326458,16705.0464647827
Macedonia,MKD,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,2240.0,2289.0,2766.0,2799.0,3062.0,3301.0,3381.0,3586.0,3634.0,3666.0,4261.0,5450.0,4933.0,5308.0,5485.0,5606.0,6129.0,6545.0,6884.0,7127.0,7471.0,7803.0,8064.0,8319.0,8738.0,9341.0,9891.0,9899.0,9937.0,9977.0,9728.0,10007.0,9894.0,10551.0,10385.0,10034.0,10206.0,9173.0,8615.759144166695,7991.597871797595,7317.834723748325,7154.067121350195,7039.1197988162685,7095.166536780963,7179.026197617261,7411.548004951359,7732.047103206161,8083.789724815248,7835.026934522752,7964.077765660317,8160.412847626555,8561.383654725681,8984.545176004136,9466.264087390891,10099.407044287384,10674.20835930478,10657.87793941972,11038.289575823976,11321.0,11255.701047434051,11568.168643775136,11968.066277744643,12412.940670794598,12752.585075157189
Mali,MLI,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.0,740.0,752.0,765.0,778.0,791.0,803.0,816.0,830.0,845.0,851.0,840.0,827.0,866.0,888.0,881.0,899.0,910.0,923.0,899.0,934.0,945.0,971.0,926.0,883.0,982.0,1090.0,1148.0,1101.0,1345.0,1168.0,1111.0,1030.0,1057.0,1084.0,1089.0,1138.0,1138.0,1116.0,1205.0,1191.0,1186.7576821061425,1115.4059709719274,1115.100172601165,1111.7853665954442,1100.2432497144953,1130.5096649594225,1160.9516652043324,1167.4325780704648,1192.3168188946438,1153.0461453554185,1309.2558397068744,1321.3388265733836,1391.2634712829354,1366.9830665779407,1414.7927385625292,1438.2079327040642,1441.205936709517,1460.495980038843,1477.4183743876558,1504.9956122694275,1500.0,1449.195949731137,1444.187901831615,1505.6677272326094,1555.804568664512,1602.781914597663
Malta,MLT,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.0,1642.0,1701.0,1779.0,1844.0,1930.0,2150.0,2144.0,2255.0,2278.0,2383.0,2361.0,2260.0,2263.0,2343.0,2539.0,2828.0,3014.0,3309.0,3483.0,3889.0,3987.0,4299.0,4442.0,4863.0,5738.0,6684.0,7438.0,8080.0,8745.0,8920.0,9224.0,9526.0,9586.0,9797.0,10176.0,10584.0,10943.0,11765.0,12607.0,13259.0,13834.927031726536,14341.301596372025,14840.319300841204,15539.059462853587,16417.17321677853,16932.04784205388,17694.789590346605,18488.66584927667,19254.364806360405,20434.549470482267,20413.05002831469,20873.984135075105,21273.13429989172,21233.00101435248,21905.215301151515,22233.7176167616,23048.26343246353,23674.59430565875,22927.655023136584,23632.624639066184,23871.0,24629.77736954429,25611.12142374041,27007.890967294632,28906.48112712545,29207.270281846828
Myanmar,MMR,Asia,,,,,,1114.0,,,,,902.0,,,,,968.0,,1092.0,,,1312.0,,,,,1133.0,,,,,1298.0,,,,,1438.0,,,,,1336.0,,1180.0,,,,,,,,,,,,631.0,711.0,716.0,724.0,668.0,744.0,781.0,813.0,778.0,885.0,899.0,904.0,966.0,977.0,976.0,983.0,925.0,934.0,976.0,998.0,1023.0,1036.0,1023.0,1001.0,1033.0,1057.0,1103.0,1148.0,1205.0,1240.0,1320.0,1369.0,1417.0,1451.0,1492.0,1506.0,1465.0,1382.0,1207.0,1234.0,1253.0,1205.0714613849889,1283.8254830248727,1321.8101935535624,1373.9628865796824,1423.6504850766937,1469.0317370745165,1505.9804638374535,1547.0283397327264,1667.661226356314,1843.494517527998,1996.3736867825307,2175.883432767332,2410.569762054218,2664.941253862452,2947.0989157758963,3246.693421759015,3542.588426898593,3585.7652216670704,3673.436656697228,3772.998541225463,3884.0,4091.201818102005,4371.002736462297,4684.643122007296,4984.668832386767,5252.832208764598
Montenegro,MNE,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.0,1570.0,1581.0,2099.0,1906.0,2125.0,2072.0,2200.0,2439.0,2922.0,2847.0,3217.0,3732.0,3802.0,3948.0,3995.0,4160.0,4546.0,4857.0,4994.0,5206.0,5137.0,5394.0,5512.0,5740.0,6298.0,6583.0,6523.0,7992.0,7635.0,7790.0,7610.0,7828.0,7804.0,8021.0,7592.0,7299.0,7278.0,6605.0,6068.215155121114,4605.298853657336,2981.804595717488,3073.9207262323207,3571.072375996292,4663.160068685614,5121.728205681126,5522.104394005713,5142.729068401965,6046.14222843826,6429.561141850434,6897.724960376603,7445.050118255445,8193.749691552164,9002.218204676312,10307.646972987595,12027.429376495937,13550.356381549684,13459.499158641718,14509.765564414824,15747.0,15421.0,16064.0,16437.0,17249.0,17777.416928555278
Mongolia,MNG,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0,697.0,719.0,741.0,764.0,786.0,810.0,835.0,859.0,885.0,912.0,939.0,966.0,996.0,1027.0,1057.0,1087.0,1122.0,1154.0,1189.0,1226.0,1246.0,1256.0,1328.0,1342.0,1387.0,1401.0,1470.0,1537.0,1556.0,1618.0,1714.0,1814.0,1876.0,1940.0,2004.0,2142.0,2168.0,2227.0,2232.0,2123.0,1976.0231202514672,1841.01246368828,1846.225553882722,1955.4772619808955,2147.828702490129,2271.7987112750016,2445.0126790429244,2620.4890571996657,2801.861814692823,2936.0627786972627,3133.5559121507085,3401.9464532370725,3775.4379347429294,4334.231383759123,4822.233569068163,5426.853605469195,6196.589225016245,6982.146430012929,7126.8087057500925,7830.06414593609,9484.0,10493.0,11545.0,12283.0,12398.0,12313.543593575492
Mozambique,MOZ,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.0,1841.0,1878.0,1911.0,1924.0,2007.0,1980.0,1986.0,2040.0,2109.0,2115.0,2131.0,2232.0,2106.0,2150.0,2153.0,2174.0,2271.0,2469.0,2699.0,2778.0,2895.0,2906.0,2986.0,2684.0,2238.0,2064.0,2013.0,1969.0,1937.0,1945.0,1940.0,1852.0,1694.0,1629.0,1466.0,1479.0,1562.0,1701.0,1776.0,1776.0,1719.0991199089242,1482.416625375586,1439.2897045371517,1312.372021709233,1165.810160021586,1325.5953686560963,1323.6936143948903,1335.6607344147017,1301.576300184304,1196.014879449412,1219.3810190487925,1199.7331227106677,1155.7036946054411,1125.8321178410647,1107.5338041693162,1099.341782650686,1067.966456225928,1031.3622064849949,991.7452353145684,956.5304846939824,925.0,964.582332241387,1003.728694676223,1049.1934887179698,1090.3977532633162,1102.8173101812074
Mauritania,MRT,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0,698.0,717.0,736.0,756.0,776.0,797.0,816.0,837.0,858.0,913.0,1055.0,1019.0,944.0,1208.0,1358.0,1345.0,1372.0,1471.0,1425.0,1548.0,1533.0,1511.0,1473.0,1570.0,1699.0,1779.0,1742.0,1581.0,1706.0,1682.0,1714.0,1548.0,1553.0,1486.0,1502.0,1553.0,1551.0,1533.0,1559.0,1511.0,1547.5434702826892,1559.9048586606198,1668.7220858563026,1732.9970409786945,1686.1977262538564,1873.0508680719656,1799.8251812544347,1841.207484819557,1954.229430725668,1934.7420357703168,1964.4456268968715,1967.44830873416,2076.2331265156,2185.950258961617,2371.006677034165,2807.1989381020244,2875.034723800106,2895.6649916028105,2855.574604756298,2982.748800486412,3104.0,3213.0,3319.0,3459.0,3424.0,3376.7524621543976
Mauritius,MUS,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3942.0,4022.0,4002.0,4006.0,4095.0,4095.0,4106.0,4136.0,4132.0,4251.0,4396.0,5254.0,5144.0,5745.0,5196.0,5227.0,4921.0,5035.0,4602.0,4758.0,4662.0,4804.0,5128.0,5668.0,6038.0,6030.0,7264.0,7610.0,7763.0,7889.0,6970.0,7264.0,7563.0,7516.0,7798.0,8265.0,9001.0,9840.0,10418.0,10806.0,11489.0,11643.398201006125,12002.380150241945,12228.814079767331,12381.066574186869,12567.928192990208,12841.93053084664,13198.294920247428,13607.884650004664,13572.680281248277,14272.30092371748,14347.610817617318,14196.040774451008,14623.308505073224,14854.61368792551,14725.164159799027,15042.54139763051,15519.41864738926,15957.960224953567,16029.263886274308,16269.320153638684,16483.0,17021.246228047617,17555.554165873356,18192.18747429924,18828.00090117624,19525.31519052267
Malawi,MWI,Africa,,,,,,,,,424.8947512601359,423.3326382040324,423.3326382040324,417.08418597961867,417.08418597961867,428.0189773723428,424.8947512601359,432.705316540653,438.9537687650668,487.37927350427344,,492.11111111111103,,473.0,447.5185185185185,437.9629629629629,429.9999999999999,426.8148148148147,431.5925925925925,457.074074074074,495.29629629629625,519.1851851851851,471.4074074074073,504.8518518518519,504.8518518518519,504.8518518518519,512.8148148148148,629.074074074074,629.074074074074,683.2222222222222,649.7777777777777,649.7777777777777,684.8148148148148,694.3703703703704,691.1851851851852,683.2222222222223,686.4074074074075,684.8148148148149,,,,,,,514.4074074074075,560.5925925925926,516.0,529.0,540.0,553.0,566.0,564.0,599.0,610.0,618.0,626.0,628.0,644.0,626.0,599.0,572.0,633.0,679.0,725.0,697.0,722.0,713.0,794.0,851.0,896.0,928.0,934.0,942.0,961.0,1015.0,1030.0,1004.0,925.0,904.0,913.0,925.0,966.0,936.0,905.0,872.0,864.0,861.0,899.975111985489,802.9305001829443,865.763191642982,791.5500602937615,906.8790169328316,972.8213561368592,1005.8521386730674,986.0287117254078,989.8359268128082,967.0872078365064,899.2305028956672,886.1978351532919,905.7954573417188,922.761274523614,920.0499453683124,929.4761925608914,982.3916452607176,1017.8208100763349,1061.9494613142765,1091.5876453348292,1102.0,1089.306420894477,1112.7039040025431,1142.9806596280062,1144.3241294161178,1138.736299468755
Malaysia,MYS,Asia,,,,,817.743016759777,950.5307262569836,1018.3575418994418,881.7486033519557,822.5195530726261,863.5977653631289,794.8156424581009,852.1340782122909,983.9664804469278,919.0055865921792,1073.765363128492,1133.9497206703911,1093.8268156424583,1288.709497206704,1445.3798882681565,1541.865921787709,1389.0167597765362,1718.5977653631282,1795.022346368715,1877.1787709497205,1786.4245810055863,2172.368715083798,2404.5083798882674,2051.9999999999995,2044.3575418994408,1732.9273743016756,2179.0558659217872,2049.13407821229,2537.2960893854747,3220.340782122905,3147.7374301675973,3072.268156424581,2792.36312849162,2790.45251396648,2805.7374301675973,2688.234636871508,2906.0446927374296,3162.067039106145,2515.324022346369,2565.0,2037.0,1973.0,2667.0,,,,,1704.0,1889.0,2440.0,2485.0,2295.0,2345.0,2295.0,2375.0,2327.0,2399.0,2319.0,2252.0,2338.0,2439.0,2538.0,2609.0,2660.0,2754.0,2876.0,2942.0,2917.0,3096.0,3196.0,3314.0,3475.0,3649.0,4081.0,4285.0,4221.0,4638.0,4903.0,5214.0,5510.0,5829.0,6095.0,6303.0,6529.0,6867.0,6626.0,6543.0,6723.0,7144.0,7634.0,8179.0,8781.208893108405,9383.9321554432,10131.929337681157,10867.256099167236,11725.092539240552,12668.668326380066,13344.5706070554,12129.63578542647,12636.607156270931,13474.701462099618,13307.214860642716,13809.872051197268,14362.155661441326,15087.251433577863,15651.11804453899,16353.924095490169,17209.58455344142,17865.640878888928,17430.444562265613,18574.2996268691,19390.0,20162.177866482707,20819.163319335446,21769.00586669956,22550.34217805674,23251.90298401355
Namibia,NAM,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4009.0,4038.0,4066.0,4125.0,4254.0,4288.0,4340.0,4398.0,4409.0,4549.0,4855.0,4787.0,5324.0,5710.0,6468.0,6728.0,6808.0,6365.0,6253.0,6303.0,6164.0,6258.0,6156.0,6177.0,6387.0,6293.0,6150.0,5984.0,6027.0,6073.0,6293.0,6271.0,6064.0,5734.0,5539.0,5396.0,5530.0,5595.0,5386.0,5208.0,5007.0,5239.034116635993,5532.672487158338,5294.242733896669,5545.462306906096,5638.766624120424,5687.116663685837,5796.631736921494,5859.883448695939,5926.427739552253,5971.814786549045,5888.432065195969,6069.320281063856,6082.426321145825,6712.771784025929,6807.57570891404,7208.688501105284,7509.526810882397,7618.030976697601,7548.128938553046,7905.540897682571,8203.0,8482.415254649208,8788.874722722334,9134.854658438671,9333.582793985172,9152.548366244138
Niger,NER,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.0,1004.0,1023.0,1042.0,1063.0,1082.0,1103.0,1122.0,1143.0,1162.0,1213.0,1239.0,1341.0,1443.0,1415.0,1490.0,1441.0,1417.0,1398.0,1326.0,1337.0,1382.0,1282.0,1039.0,1105.0,1050.0,1033.0,1087.0,1205.0,1261.0,1291.0,1277.0,1231.0,1180.0,956.0,950.0,969.0,912.0,939.0,915.0,872.0,865.9134209642032,785.2636183236978,771.5414227419169,776.8025247493501,702.4933944459684,712.8558452721954,693.1093824969898,755.247969163888,736.9175247637983,693.3765476234711,723.3113582928088,734.5915805707739,758.1143313685333,725.1316362673381,757.243914388136,771.4196599452945,766.1869433852501,809.4503920715074,775.2534426935458,810.1572528803077,799.0,849.7977412647973,861.015605626731,884.3457684003448,888.3684966672369,903.5715487256052
Nigeria,NGA,Africa,983.2669322709158,911.5537848605572,964.1434262948202,1002.3904382470112,1024.7011952191228,1024.7011952191228,938.6454183266926,948.2071713147404,988.0478087649398,992.8286852589636,986.454183266932,1005.5776892430276,1002.3904382470116,1075.697211155378,970.5179282868522,980.0796812749,988.04780876494,,994.4223107569716,917.9282868525892,,,,631.0756972111551,988.04780876494,881.2749003984061,860.5577689243025,726.6932270916333,855.7768924302786,879.6812749003982,1005.5776892430276,878.0876494023904,956.1752988047808,962.5498007968124,906.7729083665336,900.3984063745019,,892.430278884462,908.3665338645416,935.4581673306772,1074.1035856573706,1118.7250996015937,1077.2908366533864,1011.9521912350596,878.0876494023903,,988.0478087649402,838.2470119521912,,,,,,,1200.0,1262.0,1323.0,1325.0,1382.0,1379.0,1309.0,1323.0,1270.0,1288.0,1307.0,1313.0,1349.0,1433.0,1451.0,1505.0,1414.0,1160.0,1114.0,1372.0,1744.0,1894.0,1908.0,2012.0,2179.0,2051.0,2208.0,2220.0,2028.0,2104.0,2080.0,1855.0,1784.0,1631.0,1527.0,1621.0,1610.0,1556.0,1667.0,1729.0,1773.0,1759.0034969673438,1793.9401366740867,1817.7495101846284,1820.3046246113097,1851.0374805896056,1924.088403845628,1977.2856291147405,2025.8649217896864,2034.82752406394,2144.825404335654,2282.8230182916363,2609.129445093547,2848.2812973717623,3136.62742586954,3347.820466846664,3564.632342456331,3817.483522507349,4084.200260359434,4416.346991611453,4904.865862629963,5136.0,5216.315621041093,5356.388656456868,5550.7269752146685,5558.025667462321,5337.129442955359
Nicaragua,NIC,America,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,2083.0,1878.0,2010.0,2098.0,2316.0,1983.0,1992.0,2523.0,2778.0,2246.0,2071.0,1863.0,2311.0,2067.0,2043.0,1583.0,1672.0,1707.0,2042.0,2179.0,2354.0,2214.0,2373.0,2299.0,2259.0,2377.0,2310.0,2460.0,2345.0,2565.0,2657.0,3016.0,2997.0,3178.0,3288.0,3186.0,3351.0,3258.0,3204.0,3148.0,3277.0,3521.0,3781.0,4092.0,4340.0,4342.0,4500.0,4419.0,4564.0,4463.0,4533.0,4543.0,4637.0,5064.0,5013.0,5099.0,5247.0,4771.0,3405.0,3414.0,3480.0,3360.0,3437.0,3308.0,3107.0,3011.0,2922.0,2498.0,2393.0,2291.0,2209.7942483077627,2163.4165916844263,2114.6918975367407,2154.299011959488,2264.092518252075,2395.2021732858275,2482.690824004514,2569.828330482171,2748.1270002457577,2858.526912402704,2944.244526766683,2969.457584869204,3049.1499913269267,3220.2610365237183,3370.77750867683,3525.5536519620005,3729.851433342894,3856.552283010685,3771.947048728716,3916.965925691713,4189.0,4376.0,4527.0,4685.0,4866.0,5015.864324456716
Netherlands,NLD,Europe,5359.0,5421.0,5431.0,5435.0,5306.0,5483.0,5630.0,5544.0,5541.0,5735.0,5770.0,5592.0,5628.0,5852.0,6030.0,6158.0,6245.0,6454.0,6166.0,6258.0,6306.0,5781.0,5343.0,6570.0,6727.0,7063.0,7331.0,7388.0,7803.0,8019.0,8541.0,8773.0,9118.0,9068.0,8931.0,8265.0,8026.0,7900.0,7659.0,7857.0,8273.0,8660.0,8368.0,8837.0,7701.0,7222.0,6546.0,6346.0,4222.0,4281.0,7104.0,8046.0,8751.0,9373.0,9558.0,9615.0,9698.0,10429.0,11010.0,11678.0,11953.0,12137.0,11926.0,12333.0,13209.0,13074.0,13770.0,14078.0,15042.0,15618.0,15838.0,16483.0,17365.0,18270.0,19075.0,19636.0,20079.0,20851.0,21514.0,21318.0,22132.0,22598.0,22992.0,23347.0,23438.0,23153.0,22780.0,23086.0,23750.0,24361.0,24893.0,25085.0,25574.0,26612.0,27515.0,28126.78128729326,28555.731843562444,28879.99563778952,29727.555977579766,30680.346818344584,31811.739177846182,33199.63247748674,34688.551972478344,36409.07659408399,37899.95037765948,38636.22114859548,38653.123690763896,38803.95858555849,39682.37611246844,40679.48952082844,42286.51007982917,44008.75173113088,44840.71137006535,43178.50694578154,43812.34916817474,44591.0,43968.25377669789,43782.96826227255,44245.55891701035,44912.6652330096,45654.468892801175
Norway,NOR,Europe,3102.0,3218.0,3266.0,3244.0,3249.0,3271.0,3268.0,3290.0,3288.0,3322.0,3496.0,3537.0,3612.0,3642.0,3826.0,3947.0,4050.0,4415.0,4336.0,4407.0,4803.0,4286.0,4023.0,4605.0,4739.0,4222.0,4570.0,4870.0,4787.0,4733.0,4750.0,4992.0,5241.0,5581.0,5781.0,5297.0,5526.0,5633.0,5799.0,6057.0,6432.0,6684.0,6794.0,7079.0,6437.0,6554.0,6261.0,6089.0,5719.0,6344.0,6910.0,7753.0,8199.0,8332.0,8655.0,9038.0,9267.0,9540.0,9923.0,10044.0,10480.0,10697.0,10603.0,10957.0,11483.0,12106.0,12347.0,12723.0,13256.0,13852.0,14258.0,15020.0,15224.0,15779.0,15983.0,16692.0,17409.0,18050.0,18691.0,19560.0,20610.0,21399.0,22061.0,22971.0,24031.0,24179.0,24141.0,24924.0,26321.0,27608.0,28504.0,28953.0,28786.0,28942.0,29434.0,31127.67514275106,33041.20543946448,34819.51677543695,37492.83768381588,40043.79829397424,43133.1434703702,46556.479232082784,48956.72932707783,51129.18287611082,54039.960727798505,56578.377089947855,58840.41420772429,60852.25952013438,64824.14443014642,68108.55554368123,71310.52895068977,74879.80862329547,76522.06344265514,76625.63387616538,78476.14531495779,80623.0,81725.21850568223,81564.2937502866,82311.32497785415,82983.99523508434,83213.01259246765
Nepal,NPL,Asia,,,,,,,,,,,,,,,,,,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.0,816.0,835.0,877.0,886.0,894.0,925.0,915.0,956.0,971.0,980.0,990.0,998.0,1006.0,1012.0,1019.0,1071.0,1034.0,1023.0,1049.0,1055.0,1022.0,1034.0,1009.0,1052.0,1047.0,1071.0,1081.0,1105.0,1106.0,1057.0,1119.0,1135.0,1076.0,1152.0,1194.0,1218.0,1208.0,1269.0,1290.0,1315.0,1360.7835450119917,1374.6611849864776,1385.2410615719575,1456.020296565261,1468.0789453289217,1511.7336730097186,1558.3987854155582,1570.6634930142088,1609.1802762204345,1676.7456451078976,1738.3141794103872,1709.778699379073,1747.776601385109,1802.1438478506327,1836.305715174621,1884.1871667937128,1927.3865031104444,2021.1540837983848,2085.2436141145413,2152.274587448379,2189.0,2258.0,2316.0,2421.0,2455.0,2443.432481768947
